dataset,exercise_set,question,answer,grade,min_grade,max_grade,subject,exercise_type,isced_level,language,rubric,desired_answer,metadata
arasag,27,كيف توظف شبكة الانترنت في تعزيز جرائم الإرهاب الإلكتروني؟,تستعمل للبحث عن أشخاص جدد لإدخالهم ضمن الجماعة لإرهابية؛ وكذلك تعلم كيفية اِستعمال لأسلحة وفنون القتال...، يستعمل لإرهابيون المعلومات الموجودة على لأنترنت(الحساسة) للضغط على الراي العام وتهديد لأشخاص.,4,0.0,5.0,cybercrimes,short_answer,7,arabic,,استخدام الانترنت في التجنيد والتدريب وتبادل المعلومات بين المنظمات الإرهابية المختلفة بإنشاء وتصميم مواقع لنشر الأفكار الإرهابية  و تعليم الطرق والوسائل التي تساعد على القيام بالعمليات الإرهابية، استهداف البنية التحتية للمعلومات للمؤسسات للتأثير على الرأي العام العالمي.,"{""question_type"": ""اٍشرح""}"
arasag,27,كيف توظف شبكة الانترنت في تعزيز جرائم الإرهاب الإلكتروني؟,العدوان الترهيب التخويف ماديا معنويا لشخص ما في دينه وعرضه والتأثير على الرأي العام من خلال معلومات زائفة وتضليلية تجلب الماديين وإيهامهم أن هذا هو السبيل الصحيح,3,0.0,5.0,cybercrimes,short_answer,7,arabic,,استخدام الانترنت في التجنيد والتدريب وتبادل المعلومات بين المنظمات الإرهابية المختلفة بإنشاء وتصميم مواقع لنشر الأفكار الإرهابية  و تعليم الطرق والوسائل التي تساعد على القيام بالعمليات الإرهابية، استهداف البنية التحتية للمعلومات للمؤسسات للتأثير على الرأي العام العالمي.,"{""question_type"": ""اٍشرح""}"
arasag,27,كيف توظف شبكة الانترنت في تعزيز جرائم الإرهاب الإلكتروني؟,عبر المواقع بحيث يقومون بتخويف وترهيب وترعيب لأشخاص أو دعوتهم للانضمام إليهم ذلك حسب اِمكانية التواصل معهم من خلال لأنترنت والمواقع.,3,0.0,5.0,cybercrimes,short_answer,7,arabic,,استخدام الانترنت في التجنيد والتدريب وتبادل المعلومات بين المنظمات الإرهابية المختلفة بإنشاء وتصميم مواقع لنشر الأفكار الإرهابية  و تعليم الطرق والوسائل التي تساعد على القيام بالعمليات الإرهابية، استهداف البنية التحتية للمعلومات للمؤسسات للتأثير على الرأي العام العالمي.,"{""question_type"": ""اٍشرح""}"
arasag,27,كيف توظف شبكة الانترنت في تعزيز جرائم الإرهاب الإلكتروني؟,من ناحيتين: تبادل كيفية التدريبات بين الجماعات الإرهابية، فرض أفكارهم والتأثير على الرأي العام.,3,0.0,5.0,cybercrimes,short_answer,7,arabic,,استخدام الانترنت في التجنيد والتدريب وتبادل المعلومات بين المنظمات الإرهابية المختلفة بإنشاء وتصميم مواقع لنشر الأفكار الإرهابية  و تعليم الطرق والوسائل التي تساعد على القيام بالعمليات الإرهابية، استهداف البنية التحتية للمعلومات للمؤسسات للتأثير على الرأي العام العالمي.,"{""question_type"": ""اٍشرح""}"
arasag,27,كيف توظف شبكة الانترنت في تعزيز جرائم الإرهاب الإلكتروني؟,تصميم مواقع تنشر الفكر الإرهابي وتوضح كيفية صنع المتفجرات...؛ وتدعوا إلى الاِنضمام اِليهم,3,0.0,5.0,cybercrimes,short_answer,7,arabic,,استخدام الانترنت في التجنيد والتدريب وتبادل المعلومات بين المنظمات الإرهابية المختلفة بإنشاء وتصميم مواقع لنشر الأفكار الإرهابية  و تعليم الطرق والوسائل التي تساعد على القيام بالعمليات الإرهابية، استهداف البنية التحتية للمعلومات للمؤسسات للتأثير على الرأي العام العالمي.,"{""question_type"": ""اٍشرح""}"
arasag,27,كيف توظف شبكة الانترنت في تعزيز جرائم الإرهاب الإلكتروني؟,نشر الأفكار والمعتقدات الخاصة بهم لدى فئة الشباب، نشر التدريبات الخاصة بهم والأعمال المنجزة مما يعطي لهم صدى عالمي، تضليل الرأي العام.,3,0.0,5.0,cybercrimes,short_answer,7,arabic,,استخدام الانترنت في التجنيد والتدريب وتبادل المعلومات بين المنظمات الإرهابية المختلفة بإنشاء وتصميم مواقع لنشر الأفكار الإرهابية  و تعليم الطرق والوسائل التي تساعد على القيام بالعمليات الإرهابية، استهداف البنية التحتية للمعلومات للمؤسسات للتأثير على الرأي العام العالمي.,"{""question_type"": ""اٍشرح""}"
arasag,27,كيف توظف شبكة الانترنت في تعزيز جرائم الإرهاب الإلكتروني؟,بتصميم موقع خاص بهم لتحديد وتخويف المادي ومعنوي، حيث تعتمد على نشر كيفية صنع المتفجرات وأساليب القتال؛ وكذا تشجيع الشباب وإغرائهم باستخدام مواقع خاصة.,4,0.0,5.0,cybercrimes,short_answer,7,arabic,,استخدام الانترنت في التجنيد والتدريب وتبادل المعلومات بين المنظمات الإرهابية المختلفة بإنشاء وتصميم مواقع لنشر الأفكار الإرهابية  و تعليم الطرق والوسائل التي تساعد على القيام بالعمليات الإرهابية، استهداف البنية التحتية للمعلومات للمؤسسات للتأثير على الرأي العام العالمي.,"{""question_type"": ""اٍشرح""}"
arasag,27,كيف توظف شبكة الانترنت في تعزيز جرائم الإرهاب الإلكتروني؟,توظف شبكة الأنترنت لممارسة اعمال إرهابية تكون كواسطة مفيدة في التخريب والتجنيد في العمليات الإرهابية ويمكن أن تستعمل في ممارسات الدينية التي تدعو الى الدين والتشدد والتنصير الذي يدعون الهتهم اهل للدين.,2,0.0,5.0,cybercrimes,short_answer,7,arabic,,استخدام الانترنت في التجنيد والتدريب وتبادل المعلومات بين المنظمات الإرهابية المختلفة بإنشاء وتصميم مواقع لنشر الأفكار الإرهابية  و تعليم الطرق والوسائل التي تساعد على القيام بالعمليات الإرهابية، استهداف البنية التحتية للمعلومات للمؤسسات للتأثير على الرأي العام العالمي.,"{""question_type"": ""اٍشرح""}"
arasag,27,كيف توظف شبكة الانترنت في تعزيز جرائم الإرهاب الإلكتروني؟,توظف شبكة الانترنت في تعزيز جرائم الإرهاب لإلكتروني: تقوم جماعة شريرة بسرقة معلومات خاصة وتقوم بتهديد المادي والمعنوي لأصحاب هذه المعلومات عن طريق نشر الصور الخاصة...الخ.,2,0.0,5.0,cybercrimes,short_answer,7,arabic,,استخدام الانترنت في التجنيد والتدريب وتبادل المعلومات بين المنظمات الإرهابية المختلفة بإنشاء وتصميم مواقع لنشر الأفكار الإرهابية  و تعليم الطرق والوسائل التي تساعد على القيام بالعمليات الإرهابية، استهداف البنية التحتية للمعلومات للمؤسسات للتأثير على الرأي العام العالمي.,"{""question_type"": ""اٍشرح""}"
arasag,27,كيف توظف شبكة الانترنت في تعزيز جرائم الإرهاب الإلكتروني؟,عن طريق التهديد أو التخويف المادي أو المعنوي، عن طريق استخدام الوسائل لإلكترونية.,2,0.0,5.0,cybercrimes,short_answer,7,arabic,,استخدام الانترنت في التجنيد والتدريب وتبادل المعلومات بين المنظمات الإرهابية المختلفة بإنشاء وتصميم مواقع لنشر الأفكار الإرهابية  و تعليم الطرق والوسائل التي تساعد على القيام بالعمليات الإرهابية، استهداف البنية التحتية للمعلومات للمؤسسات للتأثير على الرأي العام العالمي.,"{""question_type"": ""اٍشرح""}"
arasag,27,كيف توظف شبكة الانترنت في تعزيز جرائم الإرهاب الإلكتروني؟,  توظيف شبكة الإنترنت بالقيام بعمليات السب و الشتم بواسطتها ، بالقذف على أشخاص أبرياء، نشر الصور الفاضحة ، الاستيلاء على معلومات شخصية، تهديدات و إبتزازات.,1,0.0,5.0,cybercrimes,short_answer,7,arabic,,استخدام الانترنت في التجنيد والتدريب وتبادل المعلومات بين المنظمات الإرهابية المختلفة بإنشاء وتصميم مواقع لنشر الأفكار الإرهابية  و تعليم الطرق والوسائل التي تساعد على القيام بالعمليات الإرهابية، استهداف البنية التحتية للمعلومات للمؤسسات للتأثير على الرأي العام العالمي.,"{""question_type"": ""اٍشرح""}"
arasag,27,كيف توظف شبكة الانترنت في تعزيز جرائم الإرهاب الإلكتروني؟,الإرهاب الإلكتروني هو العدوان و التهديد و التخويف بإستعمال الإنترنت عبر مواقع التواصل الإجتماعي بنشر مثلا صور أو معادية بغرض التخويف,2,0.0,5.0,cybercrimes,short_answer,7,arabic,,استخدام الانترنت في التجنيد والتدريب وتبادل المعلومات بين المنظمات الإرهابية المختلفة بإنشاء وتصميم مواقع لنشر الأفكار الإرهابية  و تعليم الطرق والوسائل التي تساعد على القيام بالعمليات الإرهابية، استهداف البنية التحتية للمعلومات للمؤسسات للتأثير على الرأي العام العالمي.,"{""question_type"": ""اٍشرح""}"
arasag,27,كيف توظف شبكة الانترنت في تعزيز جرائم الإرهاب الإلكتروني؟,"يتم توظيف شبكة الأنترنت في تعزيز جرائم الإرهاب الإلكتروني عن طريق إرسال تهديدات, شتمات, ترهيبات, الكلام غير لائق, صور غير لائقة إلى الضحية عبر مواقع التواصل الإجتماعي",3,0.0,5.0,cybercrimes,short_answer,7,arabic,,استخدام الانترنت في التجنيد والتدريب وتبادل المعلومات بين المنظمات الإرهابية المختلفة بإنشاء وتصميم مواقع لنشر الأفكار الإرهابية  و تعليم الطرق والوسائل التي تساعد على القيام بالعمليات الإرهابية، استهداف البنية التحتية للمعلومات للمؤسسات للتأثير على الرأي العام العالمي.,"{""question_type"": ""اٍشرح""}"
arasag,27,كيف توظف شبكة الانترنت في تعزيز جرائم الإرهاب الإلكتروني؟,توظف شبكة الإنترنت في تعزيز جرائم الإرهاب الإلكتروني عن طريق التخويف و الترهيب باستعمال الرسائل الإلكترونية,2,0.0,5.0,cybercrimes,short_answer,7,arabic,,استخدام الانترنت في التجنيد والتدريب وتبادل المعلومات بين المنظمات الإرهابية المختلفة بإنشاء وتصميم مواقع لنشر الأفكار الإرهابية  و تعليم الطرق والوسائل التي تساعد على القيام بالعمليات الإرهابية، استهداف البنية التحتية للمعلومات للمؤسسات للتأثير على الرأي العام العالمي.,"{""question_type"": ""اٍشرح""}"
arasag,27,كيف توظف شبكة الانترنت في تعزيز جرائم الإرهاب الإلكتروني؟,تسهيل عملية التواصل مع الضحايا، إنشاء مواقع تسهيل عملية نشر معتقداتهم و أفكارهم دينية أو سياسية.,3,0.0,5.0,cybercrimes,short_answer,7,arabic,,استخدام الانترنت في التجنيد والتدريب وتبادل المعلومات بين المنظمات الإرهابية المختلفة بإنشاء وتصميم مواقع لنشر الأفكار الإرهابية  و تعليم الطرق والوسائل التي تساعد على القيام بالعمليات الإرهابية، استهداف البنية التحتية للمعلومات للمؤسسات للتأثير على الرأي العام العالمي.,"{""question_type"": ""اٍشرح""}"
arasag,27,كيف توظف شبكة الانترنت في تعزيز جرائم الإرهاب الإلكتروني؟,في التواصل بين الشبكات إرهابية، تصميم مواقع إرهابية، إدخال المزيد من الناس بنشر المعتقدات.,3,0.0,5.0,cybercrimes,short_answer,7,arabic,,استخدام الانترنت في التجنيد والتدريب وتبادل المعلومات بين المنظمات الإرهابية المختلفة بإنشاء وتصميم مواقع لنشر الأفكار الإرهابية  و تعليم الطرق والوسائل التي تساعد على القيام بالعمليات الإرهابية، استهداف البنية التحتية للمعلومات للمؤسسات للتأثير على الرأي العام العالمي.,"{""question_type"": ""اٍشرح""}"
arasag,27,كيف توظف شبكة الانترنت في تعزيز جرائم الإرهاب الإلكتروني؟,في التجنيد الإلكتروني و الإعلانات الإلكترونية للتأثير في نظامهم,2,0.0,5.0,cybercrimes,short_answer,7,arabic,,استخدام الانترنت في التجنيد والتدريب وتبادل المعلومات بين المنظمات الإرهابية المختلفة بإنشاء وتصميم مواقع لنشر الأفكار الإرهابية  و تعليم الطرق والوسائل التي تساعد على القيام بالعمليات الإرهابية، استهداف البنية التحتية للمعلومات للمؤسسات للتأثير على الرأي العام العالمي.,"{""question_type"": ""اٍشرح""}"
arasag,27,كيف توظف شبكة الانترنت في تعزيز جرائم الإرهاب الإلكتروني؟,"التجنيد و نشر الأفكار الإرهابية، نشر وسائل الإرهاب (مصنع المفجرات) كطرق صنع المجرات, طرق الإختراق، الحصول على المعلومات التي تساعدهم على الوصول إلى أهدافهم، التواصل ما بين المنظمات الإرهابية.",5,0.0,5.0,cybercrimes,short_answer,7,arabic,,استخدام الانترنت في التجنيد والتدريب وتبادل المعلومات بين المنظمات الإرهابية المختلفة بإنشاء وتصميم مواقع لنشر الأفكار الإرهابية  و تعليم الطرق والوسائل التي تساعد على القيام بالعمليات الإرهابية، استهداف البنية التحتية للمعلومات للمؤسسات للتأثير على الرأي العام العالمي.,"{""question_type"": ""اٍشرح""}"
arasag,27,كيف توظف شبكة الانترنت في تعزيز جرائم الإرهاب الإلكتروني؟,توظف شبكة الإنترنت في تعزيز جرائم الإرهاب الإلكتروني في : تجارة المخدرات عبر الإنترنت، المشاجرة بالدعارة عبر الإنترنت.,0,0.0,5.0,cybercrimes,short_answer,7,arabic,,استخدام الانترنت في التجنيد والتدريب وتبادل المعلومات بين المنظمات الإرهابية المختلفة بإنشاء وتصميم مواقع لنشر الأفكار الإرهابية  و تعليم الطرق والوسائل التي تساعد على القيام بالعمليات الإرهابية، استهداف البنية التحتية للمعلومات للمؤسسات للتأثير على الرأي العام العالمي.,"{""question_type"": ""اٍشرح""}"
arasag,27,كيف توظف شبكة الانترنت في تعزيز جرائم الإرهاب الإلكتروني؟,تستعمل الجماعات الإرهابية الإنترنت لنشر مبادئهم و صناعة مواقع للتعريف بكيفية صناعة المتفجرات وكيفية القيام بالعمليات الإرهابية والانتحارية كما تستعمل شبكة الإنترنت للإتصال فيها بينهم إجراء صفقات,3,0.0,5.0,cybercrimes,short_answer,7,arabic,,استخدام الانترنت في التجنيد والتدريب وتبادل المعلومات بين المنظمات الإرهابية المختلفة بإنشاء وتصميم مواقع لنشر الأفكار الإرهابية  و تعليم الطرق والوسائل التي تساعد على القيام بالعمليات الإرهابية، استهداف البنية التحتية للمعلومات للمؤسسات للتأثير على الرأي العام العالمي.,"{""question_type"": ""اٍشرح""}"
arasag,27,كيف توظف شبكة الانترنت في تعزيز جرائم الإرهاب الإلكتروني؟,يمكنها ان تنقسم على قسمين : القسم الاول :التي تكون فيه الانترنت مكان للتجنيد و التدريب و تبادل المعلومات بين المنظمات الإرهابية، القسم الثاني : هي البنية التحتية و التي تمثل المكان الذي يجذب الارهاب و الذي يؤثر في الرأي العام.,4,0.0,5.0,cybercrimes,short_answer,7,arabic,,استخدام الانترنت في التجنيد والتدريب وتبادل المعلومات بين المنظمات الإرهابية المختلفة بإنشاء وتصميم مواقع لنشر الأفكار الإرهابية  و تعليم الطرق والوسائل التي تساعد على القيام بالعمليات الإرهابية، استهداف البنية التحتية للمعلومات للمؤسسات للتأثير على الرأي العام العالمي.,"{""question_type"": ""اٍشرح""}"
arasag,27,كيف توظف شبكة الانترنت في تعزيز جرائم الإرهاب الإلكتروني؟,عبر المواقع التواصل و صفحات تدعو للعنف و عدوان و تهديد و ترهيب,2,0.0,5.0,cybercrimes,short_answer,7,arabic,,استخدام الانترنت في التجنيد والتدريب وتبادل المعلومات بين المنظمات الإرهابية المختلفة بإنشاء وتصميم مواقع لنشر الأفكار الإرهابية  و تعليم الطرق والوسائل التي تساعد على القيام بالعمليات الإرهابية، استهداف البنية التحتية للمعلومات للمؤسسات للتأثير على الرأي العام العالمي.,"{""question_type"": ""اٍشرح""}"
arasag,27,كيف توظف شبكة الانترنت في تعزيز جرائم الإرهاب الإلكتروني؟,يستطيع الارهاب صنع مواقع خاصة لتعليم الأعمال الإرهابية ككيفية صنع مفجرات ...وذلك يساعدهم إلى تجنيد عدد كبير من الأشخاص للإلتحاق بهم ، البنية التحتية المعلوماتية تعتبر هدف مغري للهجمات.,5,0.0,5.0,cybercrimes,short_answer,7,arabic,,استخدام الانترنت في التجنيد والتدريب وتبادل المعلومات بين المنظمات الإرهابية المختلفة بإنشاء وتصميم مواقع لنشر الأفكار الإرهابية  و تعليم الطرق والوسائل التي تساعد على القيام بالعمليات الإرهابية، استهداف البنية التحتية للمعلومات للمؤسسات للتأثير على الرأي العام العالمي.,"{""question_type"": ""اٍشرح""}"
arasag,27,كيف توظف شبكة الانترنت في تعزيز جرائم الإرهاب الإلكتروني؟,تقوم عن طريق إنشاء مواقع تدعي أنها جيدة فعند دخولها فيكون التهديد و الإبتزاز عن طريق البريد الإلكتروني للطلب فوائد شخصية,2,0.0,5.0,cybercrimes,short_answer,7,arabic,,استخدام الانترنت في التجنيد والتدريب وتبادل المعلومات بين المنظمات الإرهابية المختلفة بإنشاء وتصميم مواقع لنشر الأفكار الإرهابية  و تعليم الطرق والوسائل التي تساعد على القيام بالعمليات الإرهابية، استهداف البنية التحتية للمعلومات للمؤسسات للتأثير على الرأي العام العالمي.,"{""question_type"": ""اٍشرح""}"
arasag,27,كيف توظف شبكة الانترنت في تعزيز جرائم الإرهاب الإلكتروني؟,تستخدم الجماعات الإرهابية شبكة الإنترنت بانشاء مواقع تستخدمها لنشر أفكارها و أيديولوجياتها بمقالات و فيديوهات ...الخ، كما تستخدم مواقع التواصل الإجتماعي للدعوة إلى الإرهاب و التخويف و التهديد و تجنيد الشباب.,4,0.0,5.0,cybercrimes,short_answer,7,arabic,,استخدام الانترنت في التجنيد والتدريب وتبادل المعلومات بين المنظمات الإرهابية المختلفة بإنشاء وتصميم مواقع لنشر الأفكار الإرهابية  و تعليم الطرق والوسائل التي تساعد على القيام بالعمليات الإرهابية، استهداف البنية التحتية للمعلومات للمؤسسات للتأثير على الرأي العام العالمي.,"{""question_type"": ""اٍشرح""}"
arasag,27,كيف توظف شبكة الانترنت في تعزيز جرائم الإرهاب الإلكتروني؟,عن طريق تصميم و تطوير مواقع مشجعة للإرهاب و بذلك يستهل نشر الفكر الخاص بالإرهاب بين المتصفحين,2,0.0,5.0,cybercrimes,short_answer,7,arabic,,استخدام الانترنت في التجنيد والتدريب وتبادل المعلومات بين المنظمات الإرهابية المختلفة بإنشاء وتصميم مواقع لنشر الأفكار الإرهابية  و تعليم الطرق والوسائل التي تساعد على القيام بالعمليات الإرهابية، استهداف البنية التحتية للمعلومات للمؤسسات للتأثير على الرأي العام العالمي.,"{""question_type"": ""اٍشرح""}"
arasag,27,كيف توظف شبكة الانترنت في تعزيز جرائم الإرهاب الإلكتروني؟,تقوم الجماعات الإرهابية بنشر أفكارهم عن طريق صفحات الأنترنت لكسب المزيد من المناضلين و التجارة أو ربط العلاقات مع الجماعات الإرهابية في مختلف بقاع العالم كما أنهم بإمكانهم سرقة المعلومات من المؤسسات ذات طابع حكومي و إستغلالها في عملياتهم التجريبية,4,0.0,5.0,cybercrimes,short_answer,7,arabic,,استخدام الانترنت في التجنيد والتدريب وتبادل المعلومات بين المنظمات الإرهابية المختلفة بإنشاء وتصميم مواقع لنشر الأفكار الإرهابية  و تعليم الطرق والوسائل التي تساعد على القيام بالعمليات الإرهابية، استهداف البنية التحتية للمعلومات للمؤسسات للتأثير على الرأي العام العالمي.,"{""question_type"": ""اٍشرح""}"
arasag,27,كيف توظف شبكة الانترنت في تعزيز جرائم الإرهاب الإلكتروني؟,"توظف شبكة الأنترنت في تعزيز جرائم الإرهاب الإلكتروني بالتخويف و التهديد ,فتستعمل شبكة الأنترنت كوسيلتين , إما كوسيلة  الدعوة و التشجيع للتسجيل ,أو كوسيلة  التجنيد",4,0.0,5.0,cybercrimes,short_answer,7,arabic,,استخدام الانترنت في التجنيد والتدريب وتبادل المعلومات بين المنظمات الإرهابية المختلفة بإنشاء وتصميم مواقع لنشر الأفكار الإرهابية  و تعليم الطرق والوسائل التي تساعد على القيام بالعمليات الإرهابية، استهداف البنية التحتية للمعلومات للمؤسسات للتأثير على الرأي العام العالمي.,"{""question_type"": ""اٍشرح""}"
arasag,27,كيف توظف شبكة الانترنت في تعزيز جرائم الإرهاب الإلكتروني؟,"في نشر معلومات حكومية و طرق التجنيد و معرفة تحركات أمنية بواسطة التجسس و شراء أسلحة و سرقة الأموال بطرق غير شرعية ,تهديد, تخويف",4,0.0,5.0,cybercrimes,short_answer,7,arabic,,استخدام الانترنت في التجنيد والتدريب وتبادل المعلومات بين المنظمات الإرهابية المختلفة بإنشاء وتصميم مواقع لنشر الأفكار الإرهابية  و تعليم الطرق والوسائل التي تساعد على القيام بالعمليات الإرهابية، استهداف البنية التحتية للمعلومات للمؤسسات للتأثير على الرأي العام العالمي.,"{""question_type"": ""اٍشرح""}"
arasag,27,كيف توظف شبكة الانترنت في تعزيز جرائم الإرهاب الإلكتروني؟,"من الجرائم التي تقع على الإنترنت ,تتمثل في سهولة تواصل الجماعات الإرهابية مع الأشخاص لنشر أفكارها و مبادئها ومعتقداتها بحرية تامة دون الخوف من أي رقابة أو عقوبات",3,0.0,5.0,cybercrimes,short_answer,7,arabic,,استخدام الانترنت في التجنيد والتدريب وتبادل المعلومات بين المنظمات الإرهابية المختلفة بإنشاء وتصميم مواقع لنشر الأفكار الإرهابية  و تعليم الطرق والوسائل التي تساعد على القيام بالعمليات الإرهابية، استهداف البنية التحتية للمعلومات للمؤسسات للتأثير على الرأي العام العالمي.,"{""question_type"": ""اٍشرح""}"
arasag,27,كيف توظف شبكة الانترنت في تعزيز جرائم الإرهاب الإلكتروني؟,"بإغراق في رسائل الإلكترونية لتهديد, بتعدي الإلكتروني كنشر صور الغير لائقة بمقابل أعمال أو معلومات ، بواسطة الأنترنت : كل جهاز متصل بالشبكة يستطيع التعرض لهجوم برامج مضرة.",1,0.0,5.0,cybercrimes,short_answer,7,arabic,,استخدام الانترنت في التجنيد والتدريب وتبادل المعلومات بين المنظمات الإرهابية المختلفة بإنشاء وتصميم مواقع لنشر الأفكار الإرهابية  و تعليم الطرق والوسائل التي تساعد على القيام بالعمليات الإرهابية، استهداف البنية التحتية للمعلومات للمؤسسات للتأثير على الرأي العام العالمي.,"{""question_type"": ""اٍشرح""}"
arasag,27,كيف توظف شبكة الانترنت في تعزيز جرائم الإرهاب الإلكتروني؟,لأن قد تكون في الشبكة معلومات خصوصية لا يجب الإطلاع عليها,0,0.0,5.0,cybercrimes,short_answer,7,arabic,,استخدام الانترنت في التجنيد والتدريب وتبادل المعلومات بين المنظمات الإرهابية المختلفة بإنشاء وتصميم مواقع لنشر الأفكار الإرهابية  و تعليم الطرق والوسائل التي تساعد على القيام بالعمليات الإرهابية، استهداف البنية التحتية للمعلومات للمؤسسات للتأثير على الرأي العام العالمي.,"{""question_type"": ""اٍشرح""}"
arasag,27,كيف توظف شبكة الانترنت في تعزيز جرائم الإرهاب الإلكتروني؟,"إن الارهاب الالكتروني يتخذ من الأنترنت مقرا له بحيث يتم فيه نشر معتقداتهم و أفكارهم و أعمالهم و لفت انظار من يريدون الانظمام اليهم , و ينشرون حتى طرق الاجرام",4,0.0,5.0,cybercrimes,short_answer,7,arabic,,استخدام الانترنت في التجنيد والتدريب وتبادل المعلومات بين المنظمات الإرهابية المختلفة بإنشاء وتصميم مواقع لنشر الأفكار الإرهابية  و تعليم الطرق والوسائل التي تساعد على القيام بالعمليات الإرهابية، استهداف البنية التحتية للمعلومات للمؤسسات للتأثير على الرأي العام العالمي.,"{""question_type"": ""اٍشرح""}"
arasag,27,كيف توظف شبكة الانترنت في تعزيز جرائم الإرهاب الإلكتروني؟,التحريض عن طريق المواقع الإجتماعية مثل الربيع العربي، نشر أفكار و معتقدات ومفاهيم ضد الدولة الدين، سرقة المعلومات و تهديد أصحابها,4,0.0,5.0,cybercrimes,short_answer,7,arabic,,استخدام الانترنت في التجنيد والتدريب وتبادل المعلومات بين المنظمات الإرهابية المختلفة بإنشاء وتصميم مواقع لنشر الأفكار الإرهابية  و تعليم الطرق والوسائل التي تساعد على القيام بالعمليات الإرهابية، استهداف البنية التحتية للمعلومات للمؤسسات للتأثير على الرأي العام العالمي.,"{""question_type"": ""اٍشرح""}"
arasag,27,كيف توظف شبكة الانترنت في تعزيز جرائم الإرهاب الإلكتروني؟,توظف شبكة الإنترنت في تعزيز جرائم الإرهاب الإلكتروني بإرسال رسائل تحتوي على تهديد استفزاز إنشاء مواقع بإسم الضحية بمحتويات مخالفة للدين,3,0.0,5.0,cybercrimes,short_answer,7,arabic,,استخدام الانترنت في التجنيد والتدريب وتبادل المعلومات بين المنظمات الإرهابية المختلفة بإنشاء وتصميم مواقع لنشر الأفكار الإرهابية  و تعليم الطرق والوسائل التي تساعد على القيام بالعمليات الإرهابية، استهداف البنية التحتية للمعلومات للمؤسسات للتأثير على الرأي العام العالمي.,"{""question_type"": ""اٍشرح""}"
arasag,27,كيف توظف شبكة الانترنت في تعزيز جرائم الإرهاب الإلكتروني؟,إضافة الجرائم الإرهابية بفتح مواقع على شبكة الإنترنت تعزز النشاط الأجرامي تعليم طرق و أساليب إرهابية كتعليم صنع التشفيرات الدعوة إلى أفكارهم  والتأثير على الشباب من خلال مواقع التواصل الإجتماعي كما تؤدي قواعد البيئة إلى خلل و تأثير في الرأي و النظام العام,4,0.0,5.0,cybercrimes,short_answer,7,arabic,,استخدام الانترنت في التجنيد والتدريب وتبادل المعلومات بين المنظمات الإرهابية المختلفة بإنشاء وتصميم مواقع لنشر الأفكار الإرهابية  و تعليم الطرق والوسائل التي تساعد على القيام بالعمليات الإرهابية، استهداف البنية التحتية للمعلومات للمؤسسات للتأثير على الرأي العام العالمي.,"{""question_type"": ""اٍشرح""}"
arasag,27,كيف توظف شبكة الانترنت في تعزيز جرائم الإرهاب الإلكتروني؟,عبر انشاء مواقع ارهابية تدعوا الى التجنيد في صفوفهم وافكارهم عبر الانترنت لتغيير رأي بعض الاشخاص و تستخدم الانترنت للتواصل و الربط بين الشبكات الارهابية ,4,0.0,5.0,cybercrimes,short_answer,7,arabic,,استخدام الانترنت في التجنيد والتدريب وتبادل المعلومات بين المنظمات الإرهابية المختلفة بإنشاء وتصميم مواقع لنشر الأفكار الإرهابية  و تعليم الطرق والوسائل التي تساعد على القيام بالعمليات الإرهابية، استهداف البنية التحتية للمعلومات للمؤسسات للتأثير على الرأي العام العالمي.,"{""question_type"": ""اٍشرح""}"
arasag,27,كيف توظف شبكة الانترنت في تعزيز جرائم الإرهاب الإلكتروني؟,التجنيد والاعلام بتلك المنظمات والترويج لها، سهولة بيع الأسلحة، سهولة التهديد و التخويف,3,0.0,5.0,cybercrimes,short_answer,7,arabic,,استخدام الانترنت في التجنيد والتدريب وتبادل المعلومات بين المنظمات الإرهابية المختلفة بإنشاء وتصميم مواقع لنشر الأفكار الإرهابية  و تعليم الطرق والوسائل التي تساعد على القيام بالعمليات الإرهابية، استهداف البنية التحتية للمعلومات للمؤسسات للتأثير على الرأي العام العالمي.,"{""question_type"": ""اٍشرح""}"
arasag,27,كيف توظف شبكة الانترنت في تعزيز جرائم الإرهاب الإلكتروني؟,انشاء بنية تحتية تشجع المراهقين، انشاء مواقع لنشر و الدعوة الى الاقناع بمبادئها، نشر الافكار,2,0.0,5.0,cybercrimes,short_answer,7,arabic,,استخدام الانترنت في التجنيد والتدريب وتبادل المعلومات بين المنظمات الإرهابية المختلفة بإنشاء وتصميم مواقع لنشر الأفكار الإرهابية  و تعليم الطرق والوسائل التي تساعد على القيام بالعمليات الإرهابية، استهداف البنية التحتية للمعلومات للمؤسسات للتأثير على الرأي العام العالمي.,"{""question_type"": ""اٍشرح""}"
arasag,27,كيف توظف شبكة الانترنت في تعزيز جرائم الإرهاب الإلكتروني؟,توظيف شبكة الانترنت في تعزيز جرائم الارهاب الالكتروني عن طريق تصميم مواقع الكترونية مثلا تستخدم للتجنيد تعليم صناعة القنابل و كذلك تستخدم لنشر فيديوهات الترعيب و التخويف,4,0.0,5.0,cybercrimes,short_answer,7,arabic,,استخدام الانترنت في التجنيد والتدريب وتبادل المعلومات بين المنظمات الإرهابية المختلفة بإنشاء وتصميم مواقع لنشر الأفكار الإرهابية  و تعليم الطرق والوسائل التي تساعد على القيام بالعمليات الإرهابية، استهداف البنية التحتية للمعلومات للمؤسسات للتأثير على الرأي العام العالمي.,"{""question_type"": ""اٍشرح""}"
