text_id_kaggle,full_text,gender,grade,race_ethnicity,num_words,num_words2,num_words3,num_sent,num_para,num_word_div_para,MTLD,TTR,Type,Token,task,SES,prompt,Overall,Cohesion,Syntax,Vocabulary,Phraseology,Grammar,Conventions,set
E23EF596D2B8,"I

think high school offer those programs to young students that wants to graduate in early age and other students take this programs, because they want to graduate to continue with college or work to help their families. In other cases students just took these courses because they don't likes school .

But however their are always students that decide to complete high school in four years to have full credits to go at the best colleges. These students that take high school in four years are more prepared to colleges and they have more probabilities to get a better job.

For me take school in three years is a bad choice, because you learn a few less.

Examples:If you take school in three years and if you don't have the result that you wanted than you are gonna think that was a bad choice in your life.

Conclusion: students would take the traditional four years of school and enjoy the young age at school. Than after the four regular years, It's time to think about what they want to do with life work or continue with college.    ",Male,12,Hispanic/Latino,180,192,188,8,6,31.33333333,53.2543502,49.47916667,95,192,Independent,Economically disadvantaged,Three-year high school program,2.5,2.5,2.5,3,2.5,2,2.5,train
E2456BDC6648,"Conserving energy and resources by attending less days to school. Adopting a four-day school week and only adding two more hours; each day consisting of nine hours. It will help to reduce the consuming of energy and resources. As we go out everyday to complete our duties in the school's building, we consume energy from the sky lights and others useful lights, the computers, and laptops. Also the food students receive in school as a lunch. Plus students frequently purchase gas to come to school; due that some students need to come in their own cars or public buses, because they don't live around the school area. Additionally students that are currently having a part-time job will be able to work more. In the case of student who are not working in a part-time job would get one more day added to the weekend, and they would be able to spend more time doing family activities or having a good time with friends, and close people.

To start with, reducing the consume of energy will help with our planet; energy is produced with some elements and one of them and a very important one is: water. The less energy we use or waist the less will be the affect for our planet. Adopting the four-days school week will make all of us stay at home on Fridays and reduce the energy use from the school when using lights, computers and laptop that need to be charged.

Secondly, If students come to school only for four days, the food that they usually obtain on Fridays will be saved and use for the next Monday; that way saving food will start to be a good benefit for conserving resources. Also some students come to this school but they living in a different city not closely to school; they purchases gas every week and they have to spend money, Therefore if they only come for four days a week; they will saved gas for the weekends or for the next week of school. That's one of the best ways to conserve cars' energy and resources; due to that gas use petroleum to be produced and other substances and chemicals that come from our planet soil grounds or others areas.

Lastly, Students will obtain benefit by adopting this for-days school week as well, because the students that are currently working in a part-time job will obtain the opportunity to work a full day on Fridays, they will be able to increase their revenue. In the case for students that don't have a job, they will have extra time to do homework, projects, and family activities as well.

Even thought, they are students with a different point of view, when it comes to adopting a four-day school week. they argue that adding two more hours to the regular school day, will be more exhausted and they will have less hours to work in their part-time jobs.

In conclusion, Adopting a four-day school week will help to conserve energy and resources. Firstly: conserving energy light and food and saving gas and money, having extra time for work, friends and most important: Family.",Male,12,Hispanic/Latino,465,539,526,20,6,87.66666667,60.61890297,34.50834879,186,539,Independent,Economically disadvantaged,Four-day work week,3.5,3,3.5,3,3.5,3,3.5,train
E24A6E61B08D,"Have you ever ask yourself why do some people are always are their home never go out to socialize with others? Since technology appear in the world, the life of millions of people got a easier way to live, because it brought most of the things and supplies that we need to make our life better and easier.

In my opinion i think technology has positive effect in people's live specially in young people, because teens who are in school have more opportunities to learn a get the skills that they need for their future, they have access to computers at their school to get more information about their classwork and the benefit to take classes or tests online without even attending to school.

Technology allows you to communicate with others without having contact, you dont need to be face to face to communicate with others, it brings people the facilities for those who dont have time to go out to buy the things that they need online like clothes or grocery without going to the store, and the capability to invent things that humans cant do.

However technology has negatives effects too, have you ever seen a little kid playing with toys like before technology was invented, you can see kids of 5-10 years old that already have a phone or video game console , they are addicted to it but not only kids young people too, therefore people can lose their vision by using it to much but its not the fault of technology its our own responsibility to take care of our health.

Technology affects peoples life by reducing their contact with others but at the same time it brings a lot of benefits to our generation and the future.",Male,12,Hispanic/Latino,256,294,293,6,5,58.6,65.8850365,51.36054422,151,294,Independent,Economically disadvantaged,Impact of technology,3.5,3,3.5,3.5,3.5,3.5,3.5,train
E24ADB91F6D3,"I wrote a prompt to determine one thta people made bullyng to, it is really wonderful how people change when they know you, I did a lot to try to be fine with other people's,but not everybody is nice there are still some people to make bullyng or watever to you, they just don't try to meet the people they just perjudice the people without knowing them that's why i am always alone because to much people talk a lot of someone and i really don't like that the people be talking things about others and that the people that are the one's that are threat with bullyng they don't even say anithing of sacared of those people they think they can make bullyng to them.

I always try not to take care of what other people say they can talk whatever they want is their problem but when someone come's and they don't like that they can get hurt and there is when they look for you when they are in trouble, when i am angry or sad i just like to play soccer because that helps me to forget the problemsm that i got in my mind, if could it do something.

i would it try to make games of soccer so all the people that want to play soccer can get to do it and they can forgot their problems too. that's why sports are made because people can have fun without fight, and one more thing it can be is to go with friends to see movies or to watch soccer games or basket ball games or volleyball i don't know but there are a lot of ways to get to know someone, in my way i think that everything got a solution for the problems the problem is that we don't our respect to other people if we do it everthing it would be really different

Everything that we want is to be safe in a place where no gangstars are bbecause they only know how to make peolpe get more poor of what they are we should get involve all the families to try to destroy the people that are hurting others, alot of people try to study their best to be someone in their life they just want to get out their families out of trouble, out of bad ways, they can make alot of money easier when they finished ther school, only with high school finish you can get a nice job not a job that you would like it but you can get at least something.

People can be safe having their things like if someone try to take all that you had they just can go the police and tell them what happens and they might help them and they might help to try to recover what they lose people shouldn't be scared because when they show that they are scared other people can be smart and do a lot of things to thm just because they show sacared and all that we are people really smart but we sould be smart in everything because not because we are smart in some things it means that other people can be nice with you if you don't show angrily other people angry can hurt you in one way that it's going to hurt you a lot.

All people are nice but when they get angry or mad they change a lot they can be reall angry and you can be scared of how they can get, but for not having problems with someone you should just invite them to play sports somewhere or to have fun with your friends you'll can go to the beach and have a lot of fun there so the people can not get angry and it can get to be your friends forever or at least only friends, but no one should show their debil point because when you get a problem with your friends they would aready know what's the point that you would mostly hurt that's hy i think no one should know the most imporant debil point of your body or of you so this is my prompt thanks                                                   ",Male,10,Hispanic/Latino,1909,724,706,6,6,117.6666667,39.64592827,27.3480663,198,724,Independent,Economically disadvantaged,Being busy,3,2,3.5,3,3,3,2.5,train
E25FE9E05F36,"It has been said that a positive attitude is the key to success in life. There is a lot of benefits of having a positive attitude which are health or physical improvements, how to solve a problem, and the power that exists inside you.

The benefits of optimism extend beyond stress relief better health, more rewarding relationships and enhanced productivity. People with a positive outlook tend to experience are reduced incidence of depression, lower stress levels and are better able to cope with stress causing events, an incresed life span and overall better health. People with a positive outlook on life are also more likely to live healthier lifestyle, and to smoke cigarattes less and drink less alcohol.

Attitude is the way taht we behave and we react to the daily activities, consequently a positive attitude may influence our life and it aspects in a deep way such as how we think, socialize, and even how our health is. All these aspects might be affected by a positive attitude. Actually it is proved that successful people have been influenced by the way they see the circumtances in their life. In other words, successful people see those circumtances with a positive attitude and they see those circumtances as a challange to beat and not like a punishment to suffer. Therefore, these people will be more likely to fight and have success in their life, rather than the ones who see their life as a punishment. Positive attitude might be the key to all the people who want to fulfill their dreams. If everyone would apply these concepts in their lives, they would become happier because they will see that everything including their life, situations, and problems, is under their own control.

Even though there are some people who wonder how to get a good positive attitude, is not simple to get it. Almost every single person that has has a positive attitude is because tehy have had a motivation or a feeling that supports their fight to reach their goal or achievement. When you have a positive attitude, you feel that there is a power inside of you that motivates you to do something or to get involved with something. These people are most commons to have best attitudes of this world.

Having a positive attitude can lead you to the lighter, braver and stronger way to stand against negative attitude.          ",Female,12,Asian/Pacific Islander,397,400,400,17,5,80,51.07444881,45,180,400,Independent,Not economically disadvantaged,Positive attitudes,4,4.5,4.5,4.5,4,3.5,4,train
E263EB3FBC22,"The principal should allow students to bring cell phones to school. He should let them use it during lunch periods and other free time. As long as they turn them of during class time or any other learning time. I think the students are old and responsible. To let them use there phones during lunch or any other free time. They should know when to use the phones.

Students should be able to use there phones during there free time. It is there free time and they should know what there going to do with it. Either walk around talk or what ever they like to do or use there phones. They are old already and they what there doing. That's why the principal should let the students. Use there phones during there free time.

The principal should also let the students use there phones during there lunch periods. There the ones that are having there lunch. There not learning there just having fun with there friends and eating. So there is no reason to not let students use there phones. During there lunch time they should know if there going to eat or not. So there is the other reason why you should let the students. Use there phones during there lunch period.

So why not let the students use there phones. During there free time or lunch time. If there not learning there just having fun. They just will have to turn them of when they have to learn. They are old and responsible to let them use there phones. So that's why you should let students use there phones when there not learning. You should really let them use there phones during there time.

The End      ",Female,8,Hispanic/Latino,287,291,289,27,5,57.8,29.30587213,26.4604811,77,291,Independent,Economically disadvantaged,Cell phones at school,3,3.5,3,3,3,4,3,train
E2687856AA7D,"School districts should not allow high school students to graduate in three years instead of the traditional four years. Those programs force the students to take summer or evenings courses, don't allow them to take elective classes, or students might not have the time that they need to be prepared for college. This information can help students to think more about their decitions, and have a successful life.

Summer, or evening courses can always be stressful for some students. Sometimes, they will not have time for family activities, or they might not have the opportunity to get involved in sports that they like, which is a good way to spent time with other students. It is also very important to know that students need time to rest, a free time when they can sleep and release the tiredness.

The elective courses during the school year should be available for all the student that wish to improve their knowledge. For example, learning other kind of things can encourage students to think about more ideas for their future, and develop new skills on many activities. Taking away the opportunity of students to choose any of elective courses, and forcing them to complete all the hard classes that they need is not a good solution. That will make students to force themselves to do hard work, which can end up in a failing situation.

In other words, its very important for students to be prepared for college. Also students should have the sufficient time to prepare, and choose the career that they really want. If in case students are not sure about what career they want, four year of High School should be enough time to learn more about carrers. For example, students will have more opportunities to attent college day also, they could go visit, and get information about any college that they are interedted on. Being well prepared is the best key to bulid a good future nad accomplish dreams.

This decition should be made by the school district to eliminate this programs, and let the students have a comfortable schedule for thier everday activities. spending more time at home with family, and refreshing their minds it's better than summer courses. Students should know that getting involved in elective classes is more fun, and bieng well prepared for college is more important. Even though students know it's going to be a longer way, it would benefit them in the future.        ",Male,12,Hispanic/Latino,400,412,409,19,5,81.8,70.60615942,42.96116505,177,412,Independent,Not economically disadvantaged,Three-year high school program,4,4,4,4,4.5,4.5,3.5,train
E28221F47AE3,"Yesterday, I was talking with my parents and they tell me that I have to start thinking about what career I want after I graduate from high school. I start seeing what issues can cause and I think that it is bad idea to select what career I want at this age, because whats is going to happen if I don't like the career that I choose when I was younger or if that career is going to give me the money that I'm looking for and what about if my parents are not in conditions to help me pay the career that I want, after think all this I meet with my parents again and I tell them the reasons that why I don't want to select my career at this time.

The first reason that I think why is not a good idea to select my career at this age was, what is going to happen if I select one career but after four or five years later I like other career and I really want to be in the other that its totally different from the one that I select five years before, maybe they are going to get mad at me because they are going to say that am just wasting my time or something like that and I don't want that I want to be sure about the career that i get is going to really like me when I get older.

The second reason was, who know's that is that career is going to help me in my economy because some career with the time they lose demand on the thing that they are doing and they give you fire or reduce your salary, but if I take my time to think and analyze all the careers that i like that can be better, because everyone wants a job that can provide a good salary and a good benefits and thats what I want, in that way everything is going to be more secure for me that nothing of that issues that I said before is going to happen and my economy stays in good conditions.

And the third reason that I think was, what about if I select my career and my parents after the four years that we have to do in high school they don't have the opportunity to help me pay my career and I ready get very excited that's is going to get me very nervous because i didn't think about what other career I want to do. This is why I want more time to think about it and see if my parents can help me to pay the career that I choose, in this way me and my parents don't get frustrated, I for having multiple choices of what careers I like and my parents for paying something that they can afford with their money.

In conclusion, I think that it is a really bad idea to let young kids decide what career they want because not all the time it is going to like the same career that we choose when we were younger or what about if after high school you decide to no continued in school because you have to work because your parents need help for paying some stuffs or because you want to buy your own things or just you don't like school anymore, so in my opinion I think it's very important to have a lot of time for choose whatever you want to do after you graduate from high school. ",Male,12,Hispanic/Latino,572,611,600,7,5,120,39.93119882,27.49590835,168,611,Independent,Not economically disadvantaged,Career commitment,3.5,4,3.5,3.5,3,3,3.5,train
E282639E23F5,"Although some say that is not a good idea that students commit to a career at the young age because when they get to school and they when to a class and sit they will file very tire and will say that is why I did not whants to gets the career because I ready no that will afeck my class and I am not sleeping nothing at the nigh, actually is a good idea for students to commit a career at the young age because they can see that when they get they career they are going to see that the life is very hard and they can try to fix it by working and helping there family wit other things , and they can buy what ever they wants if they shoes a good career that is helping them and it will continue helping there future.

However does that believe that is not a good idea that students commit at the young age one reason is that they will file tire , because when they want to pay atention to math class and they see that the teacher is talking to much they are going to say no I want to sleep to to be in this class borring,second when they are in the corridor study for a quiz and they will be talking about the career and when they are going to take the quiz they will know nothing because they did not study .

Does who believe that is a good idea for students to commit a career at the young age give one reason ,one reason is that tey can see can the life is very hard and they will have to do there own thing ,second is that they can buy a car so because if they shoes a good career they are going to resif a lot of money so can have a car and help there family with other thing at home .

Finally that career it have to be good some you are not going to be looking for another commit career because you try hard and ask you family and teacher to help you to fun a good one, second if you like that career you most talk wit you mom or dad that you are happy with that and tell you teacher that help you to found that career and tell her can you will talk to other students to come and talk to the teacher so she can help them .

Inconclution people shoud agree that students can commit a career because it will help other students that are in High School and wants to be someone in the future they vere found what career do they want to work or study for ,second they will feel for good if they get the thing by there own ,thrid if they are traying to make something in their country their very try to talk to someone a friend or other person that can help them ,finally they can get more oportunity if they study hard and them founf they career that they wants .",Female,11,Hispanic/Latino,529,520,525,5,5,105,38.77015688,28.46153846,148,520,Independent,Economically disadvantaged,Career commitment,3,3,3.5,3.5,3.5,3,3,train
E2A60C034849,"Some school's use cell phones for education. In Some school's cell phones are not allow. We the students think that cell phones are a good and usefull. Cell phones have internet and we can do a lot of our work with it. A cell phone its like a computer. The students think that we should use cell phones in education.

Cell phones have a lot of apps. The apps are easier to handle in a cell phone that in a computer. We the students already have apps for our cell phones were we can see our grades and school calendar. Also with school apps we can email our teachear. Students think thats one good reason to use or phones with education.

Cellphones are small and they still have it all. Rigth now students are using computer wich it harder because it makes our backpacks heavier, why dont we replacet them for a phone. Its beneficial for us. If we the students could handle a computer, we can handle a phone. Some people think that migth be a good option.

Cell phones have more facility to get into stuff. In cell phones everithing its abvaible, that means we can found a lot of stuff.. Definitions, apss, movies about education ect. To be abvaible to everithing its something beneficial for us. .Sometimes we need to watch and old movie and the teacher dont find it but if we have the cell phones everiyone would watching it separly. Cell phones are a good thing for the education.

Theres people that think that cellphones are a bad thing to the education. They think its not rigth to have a phe out in class. Some people think that cell phones are too avaible. They think they are distractive. They think its not the same think as a computer.

we see the two parts of this, one part its showing that we need phones and they are easier for and the other part its showing that they are a bad option. We

Students think we should have them. School should let us have them in class. Basicly phones and computers are the same thing. We can handle it.",Female,12,Hispanic/Latino,338,364,362,31,7,51.71428571,37.46740449,34.34065934,125,364,Independent,Economically disadvantaged,Cell phones in classrooms,2.5,2.5,2.5,2.5,3,3,2.5,train
E2B6281D99BD,"some people believe that true self esteem com from achievement, I

think that they are wroung, i think that self esteem come from praising student.

people that believe that true self esteem come from praissing student work are think that they are right.

like for example;

if the student want to learn and and they are trying to do what you ask that to do and they died not do it the right way and you tell than that is not bad and you keep encorraging than to keep trying, it will give than the cinfident to do more work because they know that they are doing something good,

but if they are workung hard and you keep telling than that they are dum or telling than that they are not doing it the right way they will get tire and will not have the energy to work anymore.

people that prais student are people who want to show the student that they can do any thing that they want to do in life, I belive that many student will be able to do well in school if only the teachre can make than to know that they are spical like every one of the student in the class or school, there are many student out there that want to learn but they just need someone who will be able to encorrage than that they should trust in that self and tell than that they can do it. ",Male,11,Black/African American,209,248,248,4,7,35.42857143,29.75,38.30645161,95,248,Independent,Economically disadvantaged,Praising student work,2,3,2,3,3,2,2,train
E2C3F26AB94D,"Something I'd like to accomplish in the future would be to practice my singing because it makes me happy, it can turn into fun and games with your friends, it helps relieve my stress, and you can freestyle when you sing. Lastly, I think that singing is very fun and helpful.

Singing makes me happy because whenever I'm done singing a song it makes me smile. Once I'm done singing a song I'll have the urge to sing more because I love to sing. Ever since I was a little girl I would occasionally ask my dad to sing to me and ever since then I've always been passionate about singing. I sing whenever I'm sad and then I choose a song and I'll sing to the song I chose and it'll make me happy.

Me and my best friend play around a lot and when we do we'll start singing but in a fun way. We'll be so off key. And start goofing around. We'll do singing contests. This one time we did a singing contest that went on for hours and it turned out to be a tie. So we did a rematch and she won that rematch. So we had another one then I won.

Singing has been helping me relieve my stress a lot lately. Because since SOL's are like right around the corner I've been singing to just get my mind off everything that's stressful. I felt relieved to sing because I hadn't sung in quite a while. I also felt very happy to sing, after singing I was energetic.

In conclusion,

I think that singing is very fun and helpful and it can also get your mind off anything that bothers you.",Female,8,Hispanic/Latino,261,303,288,18,6,48,38.19749639,42.57425743,129,303,Independent,Economically disadvantaged,Future accomplishments,4,3,3.5,4.5,3.5,3.5,3.5,train
E2D7273C427B,"Has the limitation of human contact due to the use of technology had positive or negative affects on people's lives?

Technology have a positive affects on people's lives for...

To contact people, persons have friends and family that are in other countries or states that they can not see them but can talk with them by technology, is using technology to meet new people and be more social, and it is easily to contact with friends and plan to hangout with them.

Some jobs and companies need the technology for; save information about its costumers as their names and orders, to organize documents that can be important to the company. and to contact with the workers more quickly or let them know what they have to do next day by calls or emails.

Now it is more comfortable to students, now some schools are allows for use laptops for schools, withe the books in the past was to required to bring all your books for schools every day, but now just you have to bring your laptops that has every book that you will need in all yours classes, and to turn in assignments and projects because you just have to press a bottom and your teacher will have your work to grade it, and it can help to teachers to explain to students more clearly with videos.

technology do not affect to people's lives in a negative way it is contrary it is a positive affect and the people that said it is negative is because they possible they are old people that they are not accustomed with the technology.",Male,12,Hispanic/Latino,375,274,271,6,6,45.16666667,36.64823108,44.16058394,121,274,Independent,Not economically disadvantaged,Impact of technology,3,3,2.5,3.5,3.5,2.5,3.5,train
E2E3D86A8CF8,"based on you experience , do you agree or disagree with Emerson statement should based on your experiences do you agree .

more support to try something do you more go up take more position you have more experiences you never go down should based on your experiences do you disagree

.

no position no ready for that no complete nothing should base on your experience do you agree because have more support in you will go never grow and you try something and you have more experiences . and when you have more experience you go more up it is passive do you have more opportunities and you ready for anything should base on your experience do you disagree because no complete nothing when anyone have experience or support with reason . and when you not have good reading you no go up because you need to practice you first and you go to that what are you doing but when you ready for that when one person no complete everything it is impassive go up . many person go to up because no is ready for that and when you have more experience is more easy for this person you need to ready .

everyone is passive to proper for that because is no easy when you have good experience you good because you state good end good position is more experience star and good position so many peoples no proper for that and is imposing you have good experience thats why you need to proper first my reading for that is more experience and more practice because is more easy for one person practice to that everyone is proper first and you states where you are and something you have so many ideas when you no understand nothing you need to ask your Principe or your teacher or you boss he give to you reason or good question for you or your life or when you complete everything is more easy for you or you understand everything that why you need to ask first so many people practice that so many people no practice nothing .",Male,11,Hispanic/Latino,306,351,359,7,5,71.8,29.60670732,24.78632479,87,351,Independent,Economically disadvantaged,Trying something beyond what you have mastered,1.5,1.5,1.5,2,2,1.5,1.5,train
E2E6984894BC,"""Determine never to be idle.. it is wonderful how much may be done if we are always doing"" this is what Thomas Jefferson wrote and I am totally agree whith him some peoples always are saying they can finish nothing but is because thay never doing that, never try very hard they want to stay doing nothing all the time and thats why but when you are always doing someting you finish too much like when you are doing a report work on that and you finish and adter that you can do something more and than something more and more and more but you can finished because you are doing that you no just finish your report and stop and say ""ok I finish this now I can go to relax all my life"" noo you work and work and for that you recieve one recompence yo don't work for nothing.

And if Thomas Jefferson says that is because is true he allways do something and he done much things he never be idle and you never had to be idle too and I think his main idea is to persuade the people too do something all the time because when people doo the world change.",Male,12,Hispanic/Latino,203,208,207,2,2,103.5,30.81164932,47.59615385,99,208,Independent,Economically disadvantaged,Being busy,2.5,2,2.5,2.5,2.5,2.5,2,train
E2E99090C7D5,"Should students be required to take a class in the arts, or should such classes be electives?

everybody knows that, that kind of classes could be funny, but what happen with those guys that does not feel interest with the class? it is a wasted of time, we could use that time in another class, where they feel comfortable, where they feel interest about the class, you can not be good in something if it does not like you, the classes must improve our skills, that's the reason why I believe that classes should be electives; on that way, I have the option, tp select my class, for example: art, music, chorus, drama, etc.

Why?

Simple, not everybody has the same capacity, as somebody said ""we can not judge a fish by his ability to claim a tree"", we must motive the student to take the class that he/she wants and they will give their best.

thanks for the attention, in addition, I hope that the principal could take a smart choice and leave the classes electives.",Male,12,Hispanic/Latino,162,179,177,6,5,35.4,53.88947267,58.10055866,104,179,Independent,Economically disadvantaged,Creative arts requirement,3,3,2.5,3.5,3.5,3.5,3,train
E2F31005AF32,"Only topic that is frequenthy is debate today is whether or not conserve energy and resouces since some business have adopted a four-day work week, with each day consisting of ten hours. Should your school follow this model by extending the school day two hours? Some peolpe think that not only extending the school day should conserve energy and resource. They feel that is the same thing and also too that is more time in the school in addiction that they will spent more money in energy like electricity, ligths , charge to computers ,blackboard electric and the more things, an resource that should spent more is the water because some students when go to the bathroom they forget closed the washstand. I believe that should follow this model by extending the school day two hours because should be take care about of how to conserve energy, resources and the last but not the least is we will have more time for make a the world better and take consience.

One reason i believe why that should follow this model by extending the school day two hours is because we can conserve more energy for the future, and also too the school should instruct to each student to be careful about the how to consume energy, for example to teach wich focus is the correct for the use in the home and gives tips for that maybe they to pay the least possible bill of light.

Another reason is that i feel that a resource that we can save in the school is the water because all students use almost two time the bathroom and always to take down the pull of the toile, i think the students can make posters in where show the importance about how to save the water and others resources that in the school can save is the plastic and paper because in some places purchase this resources, and with the money the school should to be a better school than others and the students should be more careful about this rescources.

The final reason is that i believe if the school add two hours at the day students and teachers should will have more time for to do more thigs, a thing that the teachers and students will can do is maybe a propaganda, in this propaganda they can show the society how prevent the clime global and to instruct how to be careful with of world, other thing that the students can do is a page online in where to instruct the other students and people out school how make herself have to be careful.

As you have read i think that the school should add two hours per day becuase all peolpe in the school can have more conscience for to save the energy and resource the last but not the leas the world. Only when we take consience for change the world. Will we have a better world on day.",Female,12,Hispanic/Latino,475,499,499,11,5,99.8,51.65339757,32.26452906,161,499,Independent,Economically disadvantaged,Four-day work week,3,3,3,3,3,2.5,2.5,train
E2F71EA3C3FE,"Decently the author Ralph Waldo wrote, Unless you try to do something beyond what you have already mastered, you will never grow. Based with my experience, I agree with Emerson's statement. Because we can do something else for grow on the future for our family, it is important think what you will have in one time think for how many things we can have if we work hard. Some peoples are in the street because they do not think on there benefit. sometimes be had opportunity to grow but we lose it.

But for some reason people do not like when others people want help them because some times this not are good intention some times one people only want the other person don't grow. But not every persons are the same some one really help other people only who had a lofty heart. On this time nothing is the same the boys and girls only want go to the street and they smoking a lot they never are on the home, the mather and father are very bad, because they don't have idea were their children are. And the children they never grow is they have already mastered, they will never grow.

What someone can do with this situation for help the children. if the govern do anything for help those guys we can grow. Because it only they do this they will never grow, the peoples needs helps to grow too, or we need do this with our self no body help us every times is for us depend is we one day change the luck. What we need to do is had a good job if we work hard we can grow more. And in the future maybe are a manager or on the future have a company and grow everyday. with the help of

Lord he in the only person who know our destination, and we will grow with help and our effort, we can accomplish everything.

When we do something productive we are growing. If you want change your life for something more good, work, help, grow or look for something what can change your life. For example meet a very important job and if you had a good recommendation and if they give for you a job. You had a good job were you will grow more and you not stay the same. The job can help to much and pay to much money if we are good with the work and do everything how the boss want to everybody do.

Whenever, you want to do to grow not do more or want more then other or you not do nothing, not startle do more of the other, the people who want grow more then other for them never are something benefit or desire what other had that is not good. its for this the author Ralph Waldo Emerson wrote, ''Unless you try to do something beyond what you have already mastered, you will never grow''. And we can guide other person, to are good employed and not want more the other. Put everything in practice and you will had a good life. With not problems in your had.            ",Female,11,Hispanic/Latino,533,538,535,25,6,89.16666667,38.54786176,30.66914498,165,538,Independent,Economically disadvantaged,Trying something beyond what you have mastered,3,2,3,3,2.5,3,2.5,train
E2F767441B44,"If in high school should young students be capable of committing to a career. Some adults say that young students should pick a career. Others say that they are not ready to choose and commit to a career. I believe that students should commit to a career at a young age. The age shouldn't determined how committed you can be to a career. Being young shows a lot of both positive and negative benefits.

Early experience for these students can benefit future jobs. For example, you take a class for cooking and seek for a job you will have a better chance then those who have no experience. Starting your career with prior knowledge before becoming an adult will make it easier to obtain a job once you graduate high school. Those who choose to wait after high school will have a harder time seeking a job. Your chances for a job are much higher then those without any experience.

Making less mistakes because of all the prior knowledge you learned beforehand. For example, you take a class for cooking and you start learning early how to stop from burning your food. So, when you start cooking at a restaurant you will know how to stop from ruining the food. Starting young will prevent less mistakes from happening in your future job. This gives the students a better resume if they know what they are capable of doing and doesn't need to be taught. Having less mistakes during the job will show your bosses that you know what you are doing for them.

The students will have some confidence before going into their career. For example, you learn about the kitchen and what everything does so when you go in you won't expect anything new. This will help students have some confidence since they know what to expect going into they're career. Before entering a career it's good that students can relax and feel better since they know how everything will go. A boost of confidence is what students need before going into something.

On the other hand, people say that having students commit to career in high school is a bad idea. For example, students are constantly changing there mind and changing there interests. Some adults say they are to young to commit to a career because of how uncertain they are when they make decisions. So, they think how can a student choose something for the rest of there life if they can't decide on some of the most simplest decisions. Those adults think that students should wait until they are older to make that type of decision.

Having students start early come with so many benefits for there future. They get to learn more in advance then the rest. Also they have better oppurtunites and better chances with getting there perfered career. That many positive outcomes will come out of starting early. So, I believe that students can commit to a career at a young age in high school.      ",Female,11,Hispanic/Latino,476,508,502,32,6,83.66666667,49.8,36.41732283,185,508,Independent,Economically disadvantaged,Career commitment,4,5,4,4,4,3,4,train
E2FC55BF5005,"The idea of creating a new menu for the cafeteria affects people who are trying to have a healthier diet, and kids who need to be clean of bad supplements for the sports season. Otherwise, Students that come to our school since freshman year love the tradional food of the cafeteria.

It is a good idea to include the new recipe of food in the cafteria menu because, it will have more types of vitamins, proteins, and all type of good suppliments that a young healthi body needs. Also, Teachers agree that would be a good upgrade for the students to have a extra meal that is healthier and it is in a good quantity. If the changing in our menu happens, the students that do sports will have a second meal to support all the exercise that is needed for the soccer teams, football, etc...

In some others opinion, the new menu in the cafeteria will affect the businness in our school, beacuse the students that are in the school for a longer time will not like to change their favorite types of food.

Some students might not agree with the changing of the recipe in the cafeteria, but for those reasons, the principal and teachers agree that the new menu would be a healthier and more elaborated meal for everyone in our school.",Male,11,Hispanic/Latino,216,225,225,7,4,56.25,50.37978927,44.44444444,100,225,Independent,Economically disadvantaged,Lunch menus,3,3.5,3,3.5,3.5,4,3,train
E2FC7B4466C5,"Do you want to know how a science could be enjoyable? Tune in and you'll find out. I think that a science experiment could be enjoyable because you can learn new things with your friends,you can work on the experiment with you friends,and you can talk to other people about what you got or learned

First,i think that science experiments could be enjoyable because you can learn new things with your friends. Sometimes your friends won't figure out things as fast as you or they might not figure it out,so you can explain to them how you figured it out and maybe they figured out something you havent yet so they might teach you about what they got to. Later on in the school year you might be asked on a test or quiz about the thing that you learned. When you get home and your parents ask you what you learned you can tell them and explain it to them.

Second,i think that science experiments could be enjoyable because you can do the science experiment with your friends. If you do it with your friends you can have fun. You could have time to talk to them about the science experiment that your doing, Also you could work together on it and get a good grade.

Lastly,i think that science experiment could be enjoyable because you can talk to other people outside of your group about what you got and learned. Lets say that you went to another group to see what they figured out and they tell you something you dont agree with,so you could explain to him or her about what you got and how you got it and then you can ask the teacher and figure out who was wrong. You can learn from what they got and add it to your work.

I think that a science experiment could be enjoyable because you can learn new things with your friends,you can work on the experiment with you friends,and you can talk to other people outside of your group about what you got or learned. Thats why i think that a science experiment can be enjoyable,so you can learn and have fun at the same time!         ",Male,8,Hispanic/Latino,350,382,370,14,5,74,44.41175978,28.27225131,108,382,Independent,Economically disadvantaged,Enjoyable educational activities,3,3.5,3,3,3,3.5,3.5,train
